x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,r12,x13,x14,x15,x16,x17,r18,x19,x20
2.50809323383478,3.49592226805108,-21.1571666910009,-1.66497182423148,3.31901381751496,1.47253877763434,0.156263472899443,-2.96734186200061,13.6025204592514,4.86887807507159,4.3503256933499,-1.06936509769761,3.27652623045691,3.54416662849804,-5.91271587302265,-0.285747714587139,2.86792602503678,-3.8945690348062,-0.191547786066716,-8.76430613364831
3.23473091111118,2.68764655378547,3.8948353025407,2.08139922289577,-1.4464868399479,0.140958050569109,1.08750095556281,-3.71393606928728,11.6615115745949,-3.15587076194575,-1.3573562874285,5.35225270531794,-1.18175920187283,0.854827117642871,-8.62497290888829,1.37009219079127,3.99111073079069,8.65405965135652,-31.4095665588378,-12.9925669184911
-1.26807033855169,5.57602036932034,4.00233604825949,0.903735398114552,5.65194255075218,0.719715059308153,3.92261559885352,-2.34646042770663,11.1398989407445,4.1360888781864,1.30252419934908,2.80773049132685,2.93243398472741,1.80180053460543,-29.3744972266415,1.29327104558188,2.2337929549537,9.06681123646393,0.428459326584627,-12.6940800362802
-27.5200510519779,4.54907297301761,-2.26084075664502,-0.363179509110616,3.79698264887116,-2.67329819347842,2.94677531384261,-6.79915209525859,8.03792798327846,2.41177684211511,2.06096153980243,4.55668389722517,6.15915629836711,6.38867268715855,-8.35144763253502,4.62041371505485,4.08065796727206,2.25761666315601,-5.73798594115558,-10.9537142355782
2.65383592981173,2.47530416441137,3.88333317353827,0.558201301499923,-0.324730166020342,3.36758541197012,0.0790566194159868,-2.98619078265885,9.00229716173387,2.65067581738045,0.778144996157672,8.57770967666014,1.24025382609272,-0.0757013343625381,-9.25781656251535,5.59156990871878,1.52755543017187,-1.10214040899141,-27.4798426812735,-10.9034966885796
-4.04083288315285,4.49161502445355,4.01924126506865,-0.419990755267182,8.43142824450696,1.17364322413126,2.43839615871269,-3.43892071902892,11.6652194739089,6.02132545731319,6.64158789640969,-1.44138656426916,1.11804748639793,2.25188238528586,-4.63120432179352,0.192092831888936,-0.294374326995661,-4.97572769944736,-27.4349115031396,-12.7603507362523
1.61040845698549,3.10398458621871,-0.714661934656703,2.73492003207673,4.20205056042707,1.68123925244684,-1.95226895231022,-5.10179571955071,10.1719760447566,5.07331915316229,4.88137694462707,15.6462233032759,1.09099597520382,2.68483733090076,-10.0370140741967,1.03605209249129,2.44666597236518,7.40218410052863,-29.1107659657142,-9.96668451359247
-0.745521260475887,6.25463850253423,0.79434009218706,-0.417768116265564,7.06880422525349,-0.823116658740576,-1.68538157087428,-27.099304602342,9.77570398500645,1.29196785706595,1.14291349816703,28.930754532173,1.52921831546003,1.45342366963385,-3.14133552923833,4.80364768574025,-0.295411151434886,-3.23313791891238,3.51010209352423,-8.68263198825686
1.30538606109645,2.32682291929736,-26.8956214487803,-1.17694045222787,2.54603535597061,3.48550068092755,-1.72108343543741,-3.74742713707067,12.3826150105963,6.03234306193855,1.41396325320852,1.86573039214863,3.46933938538373,3.25467087832724,-4.54684610039468,-0.300499303994209,2.55500862205672,-12.8225360090421,-3.54742937829198,-9.19028864853727
-8.23404201246059,-4.86805442699145,-6.89678606515546,-3.2838050978099,-3.76864582892378,-5.84238966514073,-0.971047094999716,-1.64991510024288,-8.86185983837681,-9.1293176600604,-4.92398368980203,5.9603097528221,-7.59593484994936,-7.72496502063415,-8.87996282987983,-11.3254061712924,-2.59337888545975,7.32166874545835,-6.47050445135691,-1.19192602587512
-0.88127671963507,-7.75800377846921,-11.5702348048559,-1.90214741922868,-5.3836919791212,-3.34201963838329,-3.22538202448493,-1.8229794111281,-4.93057185456729,-7.63432148655571,-4.99479998130678,6.62189567010631,-1.31845811405604,-3.35081672621893,-4.69118769473799,-7.49770630902905,-4.73906425471402,-13.850143176725,-5.55928764773137,-7.64241082981841
0.213180999761192,5.4521231228349,1.12880978633621,5.94301548117905,5.74883384005265,2.56272287658588,4.28257347234382,-27.2528881908953,11.6772209840139,5.68111570695926,1.46854128741375,-5.4087272863422,2.38712827402014,3.36097742035158,-5.94807502072163,1.45860100176798,1.56264630245849,-1.79319090097459,6.18964925568702,-13.1239254964448
-3.08687479372797,0.916804319705832,2.55554291699838,-0.764086766526444,0.260391049471673,4.82578468044274,0.543588009056779,-28.6233379525321,13.3304061792577,0.47638067489304,-0.125630798723363,31.4147352572973,2.526544737925,2.47467343946556,0.871926998343945,6.48566986961097,2.46965125761743,18.471950947625,3.61336219371948,-18.6790022299239
1.36003200020398,2.62225344592155,4.21314090033592,0.00393419866686558,3.5054675288169,2.09144986294588,0.741944072075604,-3.21726547702923,7.22260361376971,1.8421648719765,1.99505092465176,-3.02589142124125,1.89533826771147,4.88062984784331,-9.55190086617872,2.27084123967978,-1.06038113024108,11.2056609451212,-29.5666038343023,-12.4367697720479
3.76044612599277,4.75332383994718,1.26420336500072,1.33969135544703,0.547260250089594,1.54223218014575,0.646081158617347,-27.2012555695852,12.8654896395006,2.97380255930046,0.809634795432666,3.73981089516366,0.66908605288578,0.396983015480756,-5.35553065565288,-2.16687664020106,-2.00947218730573,-10.0669950852375,0.911958622751725,-10.4422032214589
1.05173329222286,5.77318583141352,-3.19244086627021,1.603948549208,2.87677349576588,5.57315819187109,3.17167354681937,-4.06655334728713,10.2333139034837,1.48061179813005,-0.213374216979159,12.8674353528551,0.690352541025311,3.76843439202741,-11.6581278653629,2.65595805063397,1.85222287349394,-1.98244484139068,-29.2122190758005,-8.96324917374725
-27.9063649847276,1.14132064049073,-0.849375972146203,-5.27324052793498,4.20804358570069,-1.66921311755102,4.50685922569055,-4.50064242310592,1.6152924607828,11.9868966191254,-2.20837436902732,7.06202178847502,6.89193826767109,6.52634751829144,-1.74249083981859,2.90782008675509,-1.11702575362577,7.27142819586891,-6.43947261180497,-14.1170947138272
-30.2372273034582,5.95656970077144,-0.89851527348692,-0.343916670506746,8.40371671206614,5.0034581992704,0.498746285256871,-3.53589027491585,4.41999924260833,7.03643349689521,0.625942772432423,-5.81164882367137,-0.529555166248327,5.93359650810709,1.60404319273654,7.02644874589749,0.3317901272547,-8.31776605465778,-4.82036230982145,-8.84682248029636
2.90380059094518,2.15035327279238,0.649816952363532,-1.41876748061731,2.73242435981864,2.35342183632149,-1.51858722571776,-2.64428922816847,11.8578772855781,2.74979781407149,8.67509250917814,-2.37613805938367,6.23266415175888,2.07163033318351,-5.2627534849545,4.95655160332194,2.84697097649193,2.24536734555799,-29.1884820880486,-11.6217777884091
-2.41072350137536,4.29160730869376,2.32388399585077,6.57949378363034,-3.14266464106791,-2.50385480428783,-1.99237988787234,-2.70481366552091,-3.81072939904706,1.95474832704841,4.33262785354562,6.96877778234455,1.38452105124544,0.931333971786497,7.14455020215975,5.27633587248679,-4.6698490076661,-7.30129039519612,-3.58914940416421,-35.1570590130766
3.4906831073286,-1.40975864087629,-1.59515016486177,-0.277373230784468,1.77065216735712,0.826979917599098,7.99558981599733,-29.2190731089935,6.69741069531135,5.15059566011384,3.59705630196988,7.95721252520309,0.66855415553952,4.16743785642381,-4.71634688854613,-2.36947151967057,5.37632904143339,-13.3024919370804,-1.40666926595503,-11.1066767388552
-6.62352663499958,-7.83806012589635,-10.9864864201254,2.08371466988457,-7.57964771028728,-4.57915333247905,-4.50361143859737,-6.75523410376125,-8.99843524458819,-7.32954748548367,-3.78399283728714,9.31426305231683,-7.20604934643444,-4.06806196172475,-8.28620557031912,-3.10648921685089,-5.42839236256097,5.85343793460729,-2.15702180062608,-0.995612027234975
-30.5121141242094,4.18300590085024,-1.61419122867313,-1.86819807314452,7.47715410650053,6.86892603101303,1.8811505980219,0.155617932586126,9.70152096275462,3.53827071448691,5.91086761082886,16.7218993722635,-2.95932790795865,2.46565026549831,-5.66110476627153,2.61880018190176,1.47615119476005,-11.48245589549,-9.43806048058816,-9.09201871053025
5.8079268816619,4.61175635918959,3.51466175955499,-1.37131660528522,0.258564812251222,0.620335469862776,-2.30647031973446,-29.3183826626965,3.45136887595816,-0.359032158890796,4.61646244568004,-3.12721258699548,10.0033755232953,1.80575995931842,-7.13283683731981,0.539281511657061,0.222186472636483,-6.75395728949783,1.54576855705196,-8.94672056586049
3.86095404498786,3.15774971476497,7.03645297722981,2.87788556365691,1.96481139208541,0.138149983638001,0.714086208767435,-27.4071538891915,9.04556391544238,3.88687244831571,2.9746555297452,-1.0079550228692,2.69022454314451,3.94178501168725,-4.28796587781916,2.63584816571234,5.13306761021259,10.2667685209336,1.69946945195082,-5.39950322920218
1.11032714878943,3.09138987544764,4.10554153020966,-0.787253901330405,6.78225255255171,-0.731659006667643,-1.1905406994968,3.9147173727882,6.07112537289315,1.67480266540286,-1.61387521922229,5.01120187706581,3.01699129117128,3.84023581510874,-25.1349817800645,3.16143473945249,2.48897256049165,-13.8979375617453,3.60566705038891,-8.96070563159323
-4.860455624626,-4.26347511547916,-0.589814644312949,-1.2964267275686,-4.30066940210992,-6.16920834614275,1.40303797147919,-7.95147085424422,-3.9187306957985,-7.32887598072028,-3.75157253429208,9.55915185600812,-4.85365674548266,-5.24312525227553,-6.37157084205808,-5.23553370141516,-3.21606658039931,-10.6336776150443,0.312203121392311,-3.52911651847237
6.0806818792896,6.83997137264095,4.44536762491157,1.51094824000351,4.16830967274233,4.44187394568973,2.16657157730646,5.24381417732961,6.48427981211092,6.03549761435376,3.35810202380095,9.63084231075623,1.3127014897851,8.11511428863282,8.75311479681096,5.69657057924165,4.60561778088427,-10.2629107207774,3.77914801712534,6.44656907530084
